16.01.2020                                                                                                       Dynamic List Display                                                                                                               1


	Order	Material	Material Description	Reqmt Date	Reqmts qty	Qty wthdrn	      Open	Unit	Backflush	Phant.item	Bulk Matl	Stg.Ind.	SupplyArea	Stge Type	StorageBin	PeggedReqt	Work ctr	Work center descr.
	200220832466	8-1700804-5	RIVET 4.8MM TRUSS AL/AL [GR:1.	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866226-1	KRONE FRAME LABEL HOLDERS LABE	04.02.2020	        1	        0	        1	PC		X			EAT01			3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700807-7	LABEL A4A1523 POSITIVE SYMBOL	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	8-1700809-7	CS- 10-100 KRONE NUMBERS	04.02.2020	       17	        0	       17	PC	X			1	EAT01	E10	E10-001	3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700807-8	LABEL A4A1524 NEGATIVE SYMBOL	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1700802-9	CS- ISAM FD MDF CABLE 2X 24 PAIR 5	04.02.2020	       12	        0	       12	PC	X			1	EAT01	914		3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1700814-2	BUS SINGLE PH 110A 36 WAY 27MM	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866213-1	ISAM-I5 BUNDLE, EXCL 02-2501-0	04.02.2020	        1	        0	        1	PC		X			EAT01			3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1700810-2	CS- CURRENT SHUNT 16.5MV 100A	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700804-8	WASHER 1/4"FLAT BRASS	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	7-1700803-9	BOLT M6X16 HEX HEAD BZ	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866381-1	[PSA] SBWC CONSUMABLES [CHORUS	04.02.2020	        1	        0	        1	PC		X			EAT01			3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	1-1841299-3	NT0014 NUT HEX MACHINE M6 ZP	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	9-1700814-8	CS- LSA-PLUS HD180 10PAIR DISCONNE	04.02.2020	      168	        0	      168	PC	X			1	EAT01	914		3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	1-1841561-4	WA0008 FLAT M6 ZP 12MM OD 1.2MM THICK	04.02.2020	        2	        0	        2	PC	X			4	EAT01	T10	TFP05A01	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700815-5	CS- 1-10 KRONE NUMBERS	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	6-1700804-9	WASHER M6 SPRING BZ	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866537-1	WLDCD-A08	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	7-1700813-4	BUS BAR PART BUS S/PH 24 WAY	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	4-1700801-9	MCB NB1-63 C32A/1P CHINT UL &	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	7-1700813-5	CAP BUS END TO SUIT 340-12410-	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	6-1700814-5	CS- SPACER 18MM CENTER HOOK FOR DI	04.02.2020	        2	        0	        2	PC	X			1	EAT01	914		3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866533-1	WLDCD-A03	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	8-1700815-3	CS- 651-958001-00 KIT- CABLE DUCT GLAND	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1866774-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866534-1	WLDCD-A04	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700807-5	LABEL D22545, SECONDARY EARTH	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700803-9	SCREW M5X8 PAN POZI BZ	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700804-1	*OBS WASHER M5 FLAT 10MM OD STEEL B	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	6-1700804-6	WASHER M5 SPRING BZ	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866271-1	258-02503-10 TAPE 25MM 3THOU.	04.02.2020	    0.830	        0	    0.830	M		X			EAT01			3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866276-1	614-010311-11 RIVET - POP, AV6	04.02.2020	       10	        0	       10	PC		X			EAT01			3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	9-1700805-7	COVER D3701387, REAR, 1.5U WHI	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866273-1	611-10421-06 SCREW M4X6 CTSK P	04.02.2020	        5	        0	        5	PC		X			EAT01			3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	2-1700809-1	PANEL D3701390, FRONT, FINISHE	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	5-1700803-2	SCREW M4X8 PAN POZI BZ	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	1-1841561-2	WA0006 FLAT M4 ZP 9MM O D 1MM THICK	04.02.2020	        4	        0	        4	PC	X			4	EAT01	T10	T10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866535-1	WLDCD-A05	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1866536-1	WLDCD-A06	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	6-1700807-3	LABEL D3702594, MODULE, WRCS-D	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	6-1700807-6	LABEL D3702880, RATING, WRCS-D	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	1-1700805-1	CHASSIS D3701386, 1.5U WHISPER	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	9-1700805-8	COVER D3701388 1.5U WHISPER	04.02.2020	        1	        0	        1	PC	X			1	EAT01	914		3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	2-1700804-6	NUT M6 HEX PRES BZ	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	3-1867287-1	WLDCD-A44	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	4-1700815-3	CS- LVD KIT- 1X125A FOR DCD1M (INC	04.02.2020	        1	        0	        1	PC	X			4	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	7-1700800-8	INLINE SPLICE 1.5-2.5MM2  BLUE	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832466	8-1700800-1	RING M4 1.0-2.6MM2 BLUE	04.02.2020	        6	        0	        6	PC	X			1	EAT01	E10	E10-001	3-1867289-1	910	EATON ASSEMBLY CABINETS
	200220832472	1-1700800-2	WIRE 16MM2 BLACK DOUBLE INS	04.02.2020	    3.600	        0	    3.600	M	X			1	EAT01	E10	E10-001	3-1866538-1	910	EATON ASSEMBLY CABINETS
	200220832472	1-1700800-3	WIRE 16MM2 RED DOUBLE INS	04.02.2020	    3.600	        0	    3.600	M	X			1	EAT01	E10	E10-001	3-1866538-1	910	EATON ASSEMBLY CABINETS
	200220832472	2-1700801-1	RING M6 16MM2	04.02.2020	        8	        0	        8	PC	X			1	EAT01	E10	E10-001	3-1866538-1	910	EATON ASSEMBLY CABINETS
	200220832472	7-1700802-6	H/S 9.6MM BLACK 3/8" ID HEATSH	04.02.2020	    0.160	        0	    0.160	M	X			1	EAT01	E10	E10-001	3-1866538-1	910	EATON ASSEMBLY CABINETS
	200220832472	7-1700802-8	H/S 9.6MM RED 3/8" ID HEATSHRI	04.02.2020	    0.160	        0	    0.160	M	X			1	EAT01	E10	E10-001	3-1866538-1	910	EATON ASSEMBLY CABINETS
	200220832473	1-1700800-2	WIRE 16MM2 BLACK DOUBLE INS	04.02.2020	   10.400	        0	   10.400	M	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	1-1700800-3	WIRE 16MM2 RED DOUBLE INS	04.02.2020	    7.400	        0	    7.400	M	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	7-1700800-1	FERRULE 16MM2 UNINSLATED 12MM	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	2-1700801-2	RING M8 16MM2	04.02.2020	        8	        0	        8	PC	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	8-1700802-1	H/S 12.7MM BLACK 1/2" ID HEATS	04.02.2020	    0.380	        0	    0.380	M	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	2-1700801-1	RING M6 16MM2	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	8-1700802-2	H/S 12.7MM RED 1/2" ID HEATSHR	04.02.2020	    0.240	        0	    0.240	M	X			1	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832473	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	       16	        0	       16	PC	X			4	EAT01	E10	E10-001	3-1866872-1	910	EATON ASSEMBLY CABINETS
	200220832474	1-1700800-2	WIRE 16MM2 BLACK DOUBLE INS	04.02.2020	   11.600	        0	   11.600	M	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	1-1700800-3	WIRE 16MM2 RED DOUBLE INS	04.02.2020	    8.600	        0	    8.600	M	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	7-1700800-1	FERRULE 16MM2 UNINSLATED 12MM	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	2-1700801-2	RING M8 16MM2	04.02.2020	        8	        0	        8	PC	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	8-1700802-1	H/S 12.7MM BLACK 1/2" ID HEATS	04.02.2020	    0.380	        0	    0.380	M	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	2-1700801-1	RING M6 16MM2	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	8-1700802-2	H/S 12.7MM RED 1/2" ID HEATSHR	04.02.2020	    0.240	        0	    0.240	M	X			1	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832474	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	       16	        0	       16	PC	X			4	EAT01	E10	E10-001	3-1866874-1	910	EATON ASSEMBLY CABINETS
	200220832657	7-1700801-6	RJ45 CONNECTOR STRANDED	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	4-1700802-5	CABLE CAT5E UTP 4 PAIRS 24AWG,	04.02.2020	    6.800	        0	    6.800	M	X			1	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	5-1700811-1	CS- TEMPERATURE SENSOR PCB (SMD),	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	8-1700802-4	H/S 12.7MM BLUE 1/2" ID HEATSH	04.02.2020	    0.012	        0	    0.012	M	X			1	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	3-1700803-6	CABLE TIE 100 WHITE WITH TAG	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	8-1700802-5	HEATSHRINK 12.7MM, BLACK, 1/2"	04.02.2020	    0.140	        0	    0.140	M	X			1	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	        4	        0	        4	PC	X			4	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	3-1700803-7	CABLE TIE 150MM WHITE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832657	6-1700807-1	LABEL A4A4577 SYSTEMS BAGGAGE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866453-1	910	EATON ASSEMBLY CABINETS
	200220832658	9-1700801-3	6W CAP MLX	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	4-1700802-8	CABLE 2C 0.75MM2 BLACK	04.02.2020	    5.480	        0	    5.480	M	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	5-1700802-1	CABLE 2C 1.25MM2 BLACK	04.02.2020	   11.100	        0	   11.100	M	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	4-1700800-8	TERMINAL 0.5-2MM2 FEMALE MLX	04.02.2020	       12	        0	       12	PC	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	       20	        0	       20	PC	X			4	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	7-1700801-5	6W PLUG MLX	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	4-1700800-9	TERMINAL 0.5-2MM2 MALE MLX	04.02.2020	       12	        0	       12	PC	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	6-1700800-7	FERRULE 4MM2 UNINSLATED 12MM	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	7-1700802-1	H/S 4.7MM BLACK 3/16" ID HEATS	04.02.2020	    0.120	        0	    0.120	M	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	7-1700809-7	TAPE ELECTRICAL 18MM X 33M	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	3-1700803-7	CABLE TIE 150MM WHITE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832658	6-1700807-1	LABEL A4A4577 SYSTEMS BAGGAGE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866709-1	910	EATON ASSEMBLY CABINETS
	200220832660	9-1700801-3	6W CAP MLX	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832660	4-1700800-8	TERMINAL 0.5-2MM2 FEMALE MLX	04.02.2020	       12	        0	       12	PC	X			1	EAT01	E10	E10-001	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832660	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	       12	        0	       12	PC	X			4	EAT01	E10	E10-001	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832660	7-1700809-7	TAPE ELECTRICAL 18MM X 33M	04.02.2020	        1	        0	        1	PC	X			1	EAT01	E10	E10-001	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832660	3-1700803-7	CABLE TIE 150MM WHITE	04.02.2020	        4	        0	        4	PC	X			4	EAT01	E10	E10-001	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832660	6-1700807-1	LABEL A4A4577 SYSTEMS BAGGAGE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832660	4-1700088-6	FL  4C 0.75MM2 AVSS CIRC-BLK	04.02.2020	       14	        0	       14	M	X			4	EAT01	H10	HEL01D01	3-1866711-1	910	EATON ASSEMBLY CABINETS
	200220832661	7-1700801-5	6W PLUG MLX	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866708-1	910	EATON ASSEMBLY CABINETS
	200220832661	4-1700800-9	TERMINAL 0.5-2MM2 MALE MLX	04.02.2020	       12	        0	       12	PC	X			1	EAT01	E10	E10-001	3-1866708-1	910	EATON ASSEMBLY CABINETS
	200220832661	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	        8	        0	        8	PC	X			4	EAT01	E10	E10-001	3-1866708-1	910	EATON ASSEMBLY CABINETS
	200220832661	3-1700803-7	CABLE TIE 150MM WHITE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866708-1	910	EATON ASSEMBLY CABINETS
	200220832661	6-1700807-1	LABEL A4A4577 SYSTEMS BAGGAGE	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866708-1	910	EATON ASSEMBLY CABINETS
	200220832661	4-1700088-6	FL  4C 0.75MM2 AVSS CIRC-BLK	04.02.2020	    3.810	        0	    3.810	M	X			4	EAT01	H10	HEL01D01	3-1866708-1	910	EATON ASSEMBLY CABINETS
	200220832662	7-1700801-1	2W PLUG MLX	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866710-1	910	EATON ASSEMBLY CABINETS
	200220832662	4-1700800-9	TERMINAL 0.5-2MM2 MALE MLX	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1866710-1	910	EATON ASSEMBLY CABINETS
	200220832662	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866710-1	910	EATON ASSEMBLY CABINETS
	200220832662	5-1700802-6	CABLE 2C 20AWG TRURIP B/W	04.02.2020	    0.300	        0	    0.300	M	X			4	EAT01	E10	E10-001	3-1866710-1	910	EATON ASSEMBLY CABINETS
	200220832663	1-1700803-9	WIRE 6MM2 GRN/YEL SINGLE INS	04.02.2020	    1.400	        0	    1.400	M	X			1	EAT01	E10	E10-001	3-1866553-1	910	EATON ASSEMBLY CABINETS
	200220832663	6-1700800-9	FERRULE 6MM2 UNINSLATED 12MM	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866553-1	910	EATON ASSEMBLY CABINETS
	200220832663	1-1700801-9	RING M6 2.7-6.6MM2 YELLOW	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866553-1	910	EATON ASSEMBLY CABINETS
	200220832663	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	04.02.2020	        2	        0	        2	PC	X			4	EAT01	E10	E10-001	3-1866553-1	910	EATON ASSEMBLY CABINETS
	200220832664	1-1700803-9	WIRE 6MM2 GRN/YEL SINGLE INS	04.02.2020	    0.400	        0	    0.400	M	X			1	EAT01	E10	E10-001	3-1866555-1	910	EATON ASSEMBLY CABINETS
	200220832664	1-1700801-9	RING M6 2.7-6.6MM2 YELLOW	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1866555-1	910	EATON ASSEMBLY CABINETS
	200220832665	9-1700801-9	MTA 100 6W	04.02.2020	        2	        0	        2	PC	X			1	EAT01	914		3-1866539-1	910	EATON ASSEMBLY CABINETS
	200220832665	4-1700802-3	WIRE 0.22MM2 WHITE V-90HT	04.02.2020	    2.400	        0	    2.400	M	X			1	EAT01	E10	E10-001	3-1866539-1	910	EATON ASSEMBLY CABINETS
	200220832665	5-1700800-2	M3 BLADE 0.5-1.5MM2 RED	04.02.2020	        8	        0	        8	PC	X			1	EAT01	E10	E10-001	3-1866539-1	910	EATON ASSEMBLY CABINETS
	200220832665	7-1700802-1	H/S 4.7MM BLACK 3/16" ID HEATS	04.02.2020	    0.120	        0	    0.120	M	X			1	EAT01	E10	E10-001	3-1866539-1	910	EATON ASSEMBLY CABINETS
	200220832666	5-1700802-6	CABLE 2C 20AWG TRURIP B/W	04.02.2020	    0.400	        0	    0.400	M	X			4	EAT01	E10	E10-001	3-1866531-1	910	EATON ASSEMBLY CABINETS
	200220832666	9-1700802-2	WIRE 0.5MM2 WHITE V-90HT	04.02.2020	    0.150	        0	    0.150	M	X			1	EAT01	E10	E10-001	3-1866531-1	910	EATON ASSEMBLY CABINETS
	200220832666	1-1700802-0	MTA 156 2W YELLOW	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866531-1	910	EATON ASSEMBLY CABINETS
	200220832666	5-1700800-6	FERRULE 0.5MM2 11MM LONG WHITE	04.02.2020	        8	        0	        8	PC	X			1	EAT01	E10	E10-001	3-1866531-1	910	EATON ASSEMBLY CABINETS
	200220832667	2-1700803-2	WIRE 16MM2 BLACK SINGLE INS	04.02.2020	    0.236	        0	    0.236	M	X			1	EAT01	E10	E10-001	3-1866533-1	910	EATON ASSEMBLY CABINETS
	200220832667	7-1700800-1	FERRULE 16MM2 UNINSLATED 12MM	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866533-1	910	EATON ASSEMBLY CABINETS
	200220832667	2-1700801-1	RING M6 16MM2	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866533-1	910	EATON ASSEMBLY CABINETS
	200220832667	7-1700802-6	H/S 9.6MM BLACK 3/8" ID HEATSH	04.02.2020	    0.080	        0	    0.080	M	X			1	EAT01	E10	E10-001	3-1866533-1	910	EATON ASSEMBLY CABINETS
	200220832668	2-1700803-2	WIRE 16MM2 BLACK SINGLE INS	04.02.2020	    0.180	        0	    0.180	M	X			1	EAT01	E10	E10-001	3-1866534-1	910	EATON ASSEMBLY CABINETS
	200220832668	7-1700800-1	FERRULE 16MM2 UNINSLATED 12MM	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1866534-1	910	EATON ASSEMBLY CABINETS
	200220832669	1-1700803-9	WIRE 6MM2 GRN/YEL SINGLE INS	04.02.2020	        7	        0	        7	M	X			1	EAT01	E10	E10-001	3-1866535-1	910	EATON ASSEMBLY CABINETS
	200220832669	6-1700800-9	FERRULE 6MM2 UNINSLATED 12MM	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866535-1	910	EATON ASSEMBLY CABINETS
	200220832670	1-1700803-9	WIRE 6MM2 GRN/YEL SINGLE INS	04.02.2020	        6	        0	        6	M	X			1	EAT01	E10	E10-001	3-1866536-1	910	EATON ASSEMBLY CABINETS
	200220832670	1-1700801-8	RING M5 2.7-6.6MM2 YELLOW	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1866536-1	910	EATON ASSEMBLY CABINETS
	200220832672	2-1700803-2	WIRE 16MM2 BLACK SINGLE INS	04.02.2020	    0.588	        0	    0.588	M	X			1	EAT01	E10	E10-001	3-1867287-1	910	EATON ASSEMBLY CABINETS
	200220832672	7-1700800-1	FERRULE 16MM2 UNINSLATED 12MM	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1867287-1	910	EATON ASSEMBLY CABINETS
	200220832672	2-1700801-1	RING M6 16MM2	04.02.2020	        2	        0	        2	PC	X			1	EAT01	E10	E10-001	3-1867287-1	910	EATON ASSEMBLY CABINETS
	200220832672	7-1700802-6	H/S 9.6MM BLACK 3/8" ID HEATSH	04.02.2020	    0.189	        0	    0.189	M	X			1	EAT01	E10	E10-001	3-1867287-1	910	EATON ASSEMBLY CABINETS
	200220832672	2-1700801-2	RING M8 16MM2	04.02.2020	        4	        0	        4	PC	X			1	EAT01	E10	E10-001	3-1867287-1	910	EATON ASSEMBLY CABINETS
	200220838495	1-1841011-0	CA0006 CAP CERAMIC 220P 50V	20.12.2019	      180	      180	        0	PC	X			4	PCB	P10	PCB05A01	1-1841697-4	505	PCB PICKING
	200220838495	1-1841011-2	CA0008 CAP CERAMIC 1N 50V	20.12.2019	      220	      220	        0	PC	X			4	PCB	P10	PCB07C01	1-1841697-4	505	PCB PICKING
	200220838495	1-1841011-9	CA0015 CAP CERAMIC 100N 50V MONOLITHIC	20.12.2019	      320	      320	        0	PC	X			4	PCB	P10	PCB07C02	1-1841697-4	505	PCB PICKING
	200220838495	1-1841012-0	CA0016 CAP CERAMIC 47P 50V	20.12.2019	       20	       20	        0	PC	X			4	PCB	P10	PCB07C02	1-1841697-4	505	PCB PICKING
